Codigo,Cargo,Ano,Pergunta,Opcao1,Opcao2,Opcao3,Opcao4,Opcao5,Organizadora,Gabarito,Materia,Assunto1,Assunto2,Assunto3
8042,Promotor de Justiça,2002,"Jo&atilde;o e Maria compraram um apartamento de 150 m2, e respectiva vaga na garagem, pelo pre&ccedil;o de R$ 60.000,00, cujos propriet&aacute;rios eram Paulo e S&iacute;lvia. O im&oacute;vel situa-se em Recife, mas a escritura de venda e compra foi lavrada no Tabeli&atilde;o de Caruaru, onde foi feito o pagamento do neg&oacute;cio, e tamb&eacute;m local de domic&iacute;lio e resid&ecirc;ncia dos compradores e vendedores. Nesse caso, considerando o fato gerador da obriga&ccedil;&atilde;o principal, ter&aacute; incid&ecirc;ncia o imposto sobre","cr&eacute;dito, t&iacute;tulos e valores imobili&aacute;rios, que poder&aacute; ser recolhido em Recife ou Caruaru.","propriedade predial territorial urbana, que poder&aacute; ser recolhido em Recife ou Caruaru.","renda e proventos de qualquer natureza, que dever&aacute; ser recolhido em Recife.","servi&ccedil;os de qualquer natureza, que dever&aacute; ser recolhido em Caruaru.","transmiss&atilde;o<i> inter vivos</i>, a qualquer t&iacute;tulo, de bem im&oacute;vel, que dever&aacute; ser recolhido em Recife.",FCC,E,Direito Tributário,Obrigação Tributária,,
8043,Promotor de Justiça,2002,Em tema de responsabilidade tribut&aacute;ria &eacute; INCORRETO afirmar que,"a sucess&atilde;o pode ocorrer sobre bens, denominada responsabilidade por sucess&atilde;o real.",inexiste diferen&ccedil;a entre responsabilidade por transfer&ecirc;ncia e por substitui&ccedil;&atilde;o.,a responsabilidade por transfer&ecirc;ncia pode dar-se tamb&eacute;m por subsidiariedade.,a pr&aacute;tica de ato com excesso de poderes ou infra&ccedil;&atilde;o de lei tamb&eacute;m resulta em responsabilidade por substitui&ccedil;&atilde;o.,o esp&oacute;lio &eacute; pessoalmente respons&aacute;vel pelos tributos devidos pelo de <i>cujus</i> at&eacute; a data da abertura da sucess&atilde;o.,FCC,B,Direito Tributário,Responsabilidade Tributária,,
8044,Promotor de Justiça,2002,&Eacute; certo que o dep&oacute;sito do montante integral do cr&eacute;dito tribut&aacute;rio,pode ser anterior ou posterior &agrave; constitui&ccedil;&atilde;o definitiva do cr&eacute;dito tribut&aacute;rio.,"&eacute; obrigat&oacute;rio, constituindo condi&ccedil;&atilde;o para que o sujeito passivo possa impugnar a exig&ecirc;ncia fiscal.","caracterizando um ingresso, constitui tamb&eacute;m receita p&uacute;blica, salvo se for convertido em pagamento.","s&oacute; pode ser feito por a&ccedil;&atilde;o cautelar, sendo incab&iacute;vel sua realiza&ccedil;&atilde;o nos autos da a&ccedil;&atilde;o principal.","poder&aacute; ser convertido na da&ccedil;&atilde;o em pagamento, resultando na exclus&atilde;o do cr&eacute;dito tribut&aacute;rio.",FCC,A,Direito Tributário,Crédito Tributário,,
8045,Promotor de Justiça,2002,"Dentre outros, s&atilde;o fatos jur&iacute;dicos que podem extinguir os contratos administrativos,",o desaparecimento do objeto e a rescis&atilde;o contratual de qualquer modalidade.,"as rescis&otilde;es contratuais de ordem administrativa, jur&iacute;dica e consensual.",o exaurimento do prazo e o desaparecimento do contratante particular.,a rescis&atilde;o contratual de qualquer esp&eacute;cie e o cumprimento do objeto.,a ocorr&ecirc;ncia da <i>exceptio non adimpleti contractus </i>e a rescis&atilde;o decretada pelo Judici&aacute;rio.,FCC,C,Direito Administrativo,Contratos Administrativos,,
8046,Promotor de Justiça,2002,"Em mat&eacute;ria de licita&ccedil;&otilde;es p&uacute;blicas, &eacute; certo que","a circunst&acirc;ncia de fato encontrada na pessoa com quem se quer contratar, que impede o certame, caracteriza a licita&ccedil;&atilde;o denominada dispens&aacute;vel.","a licita&ccedil;&atilde;o, cuja hip&oacute;tese recebe as denomina&ccedil;&otilde;es de dispensada, dispens&aacute;vel e inexig&iacute;vel, t&ecirc;m o mesmo significado e procedimento, produzindo os mesmos efeitos.","a desnecessidade de ato pr&eacute;vio da Administra&ccedil;&atilde;o P&uacute;blica para licitar caracteriza a licita&ccedil;&atilde;o inexig&iacute;vel, porque a obriga&ccedil;&atilde;o de licitar vem exclu&iacute;da por for&ccedil;a de lei.","&agrave; Administra&ccedil;&atilde;o P&uacute;blica cabe ajuizar, a cada caso, da conveni&ecirc;ncia e oportunidade da dispensa, quando se tratar de licita&ccedil;&atilde;o considerada dispensada.","na licita&ccedil;&atilde;o dispens&aacute;vel ou na inexig&iacute;vel, dentro das hip&oacute;teses cab&iacute;veis, a exclus&atilde;o da obriga&ccedil;&atilde;o de licitar exige um pr&eacute;vio ato da Administra&ccedil;&atilde;o P&uacute;blica.",FCC,E,Direito Administrativo,Licitações,,
8047,Promotor de Justiça,2002,"A express&atilde;o Administra&ccedil;&atilde;o P&uacute;blica em sentido objetivo, material ou funcional, designa a natureza da atividade exercida pelas pessoas jur&iacute;dicas, &oacute;rg&atilde;os e agentes p&uacute;blicos. Nesse sentido, a Administra&ccedil;&atilde;o P&uacute;blica &eacute; a pr&oacute;pria fun&ccedil;&atilde;o administrativa. Portanto, &eacute; INCORRETO afirmar que","est&aacute; a referida fun&ccedil;&atilde;o administrativa sob regime prevalente de direito p&uacute;blico, porque o ente p&uacute;blico tamb&eacute;m pratica atos de direito privado, quando a isso esteja autorizado por lei.","est&aacute; presente a possibilidade de Legislativo e Judici&aacute;rio tamb&eacute;m praticarem fun&ccedil;&atilde;o administrativa atipicamente, bem como outras pessoas jur&iacute;dicas, a exemplo das concession&aacute;rios de servi&ccedil;o p&uacute;blico.","est&aacute; contida nessa fun&ccedil;&atilde;o administrativa a possibilidade da edi&ccedil;&atilde;o de atos gerais, tais como os decretos regulamentadores, como tamb&eacute;m e principalmente, de atos individuais.","os atos praticados pela Administra&ccedil;&atilde;o P&uacute;blica comportam revis&atilde;o pelo Judici&aacute;rio e pelo Legislativo que, em suas fun&ccedil;&otilde;es t&iacute;picas, poder&atilde;o sempre revog&aacute;-los com efeitos <i>ex nunc ou ex tunc</i>, respectivamente.","&eacute; ela exercida por meio de atos e comportamentos control&aacute;veis internamente e externamente pelo Legislativo, contando-se com o aux&iacute;lio dos Tribunais de Contas.",FCC,D,Direito Administrativo,Organização da Administração Pública - Órgãos públicos,,
8048,Promotor de Justiça,2002,A disponibilidade do servidor p&uacute;blico,"dar-se-&aacute; somente quando o cargo for extinto ou declarada a sua desnecessidade, caso em que receber&aacute; a remunera&ccedil;&atilde;o integral.","ocorre nos casos em que for extinto o cargo, declarada sua desnecessidade, ou for invalidada por senten&ccedil;a judicial a demiss&atilde;o de servidor est&aacute;vel, mas tendo direito a remunera&ccedil;&atilde;o proporcional.","acarreta seu desligamento definitivo do cargo, vedado seu reaproveitamento, devendo receber a mesma remunera&ccedil;&atilde;o percebida na atividade.","&eacute; considerada uma forma inespec&iacute;fica de aposentadoria, e em certos casos, um g&ecirc;nero de penalidade, mas sempre com remunera&ccedil;&atilde;o integral.","dar-se-&aacute; somente quando for invalidada por senten&ccedil;a judicial a demiss&atilde;o de servidor est&aacute;vel, mas com remunera&ccedil;&atilde;o proporcional.",FCC,B,Direito Administrativo,Lei nº 8.112-1990 - Regime Jurídico dos Servidores Públicos Federais,,
8049,Promotor de Justiça,2002,"Em rela&ccedil;&atilde;o aos bens p&uacute;blicos, diz-se que","a desconsagra&ccedil;&atilde;o ou desafeta&ccedil;&atilde;o, em certos casos, pode decorrer de fato jur&iacute;dico, ato administrativo ou lei.","a afeta&ccedil;&atilde;o, como a desafeta&ccedil;&atilde;o, tamb&eacute;m pode resultar de atos ou comportamentos dos administrados.","as opera&ccedil;&otilde;es de afeta&ccedil;&atilde;o e desafeta&ccedil;&atilde;o s&atilde;o de compet&ecirc;ncia concorrente, permitindo sempre a interfer&ecirc;ncia da entidade maior na menor.",quando se tratar de aliena&ccedil;&atilde;o dos bens de uso especial &eacute; dispensada a pr&eacute;via desafeta&ccedil;&atilde;o.,"os bens dominicais, se adquiridos sem qualquer finalidade, em nenhuma hip&oacute;tese poder&atilde;o ficar afetados ou consagrados.",FCC,A,Direito Administrativo,Bens Públicos,,
8050,Promotor de Justiça,2002,"Em sede de servi&ccedil;os p&uacute;blicos, considere as proposi&ccedil;&otilde;es abaixo:<br/><br/>I. Os servi&ccedil;os p&uacute;blicos que atendem toda a popula&ccedil;&atilde;o administrada, sem objetivar usu&aacute;rios determinados, denominam-se gerais e tamb&eacute;m divis&iacute;veis.<br/>II. A retomada do servi&ccedil;o, antes de conclu&iacute;do o prazo da concess&atilde;o, em decorr&ecirc;ncia de rescis&atilde;o unilateral do contrato, caracteriza a encampa&ccedil;&atilde;o.<br/>III. O princ&iacute;pio que obriga a Administra&ccedil;&atilde;o P&uacute;blica a oferecer aos usu&aacute;rios de seus servi&ccedil;os um bom tratamento, exigindo-se de quem presta esse servi&ccedil;o a urbanidade, sem o desd&eacute;m daquele que o oferece, &eacute; conhecido por modicidade.<br/>IV. A incorpora&ccedil;&atilde;o dos bens da concession&aacute;ria ao patrim&ocirc;nio do concedente, ao cabo da concess&atilde;o, seja qual for a hip&oacute;tese de extin&ccedil;&atilde;o, diz respeito &agrave; revers&atilde;o.<br/><br/>Diante disso, APENAS s&atilde;o corretos os itens <br/>","I, II e III.","II, III e IV.",I e III.,II e IV.,I e IV.,FCC,D,Direito Administrativo,Serviços Públicos,,
8051,Promotor de Justiça,2002,"Considerando a exterioriza&ccedil;&atilde;o dos atos administrativos, existem f&oacute;rmulas<br/><br/>I. com que os agentes p&uacute;blicos procedem as necess&aacute;rias comunica&ccedil;&otilde;es de car&aacute;ter administrativo ou social;<br/>II. segundo as quais os chefes do Poder Executivo veiculam atos administrativos de suas respectivas compet&ecirc;ncias;<br/>III. de que se valem os &oacute;rg&atilde;os colegiados para manifestar suas delibera&ccedil;&otilde;es em assuntos da respectiva compet&ecirc;ncia ou para dispor sobre seu funcionamento.<br/><br/>Esses casos, dizem respeito, respectivamente,<br/>","aos correios eletr&ocirc;nicos <i>(e-mail) </i>oficiais, &agrave;s circulares e &agrave;s s&uacute;mulas.","&agrave;s intima&ccedil;&otilde;es, &agrave;s portarias e aos decretos legislativos.","&agrave;s notifica&ccedil;&otilde;es, aos regimentos e aos regulamentos.","aos avisos, &agrave;s medidas provis&oacute;rias e &agrave;s instru&ccedil;&otilde;es normativas.","aos of&iacute;cios, aos decretos e &agrave;s resolu&ccedil;&otilde;es.",FCC,E,Direito Administrativo,Atos Administrativos,,
8052,Promotor de Justiça,2002,"Em elei&ccedil;&atilde;o para prefeito, um candidato derrotado recorreu contra a diploma&ccedil;&atilde;o do candidato eleito, alegando abuso do poder econ&ocirc;mico. Esse recurso","&eacute; de iniciativa de Partido Pol&iacute;tico ou candidato concorrente, nunca do Minist&eacute;rio P&uacute;blico Eleitoral.",n&atilde;o impede a atua&ccedil;&atilde;o do Minist&eacute;rio P&uacute;blico Eleitoral no mesmo sentido.,"deve ser &uacute;nico, raz&atilde;o pela qual a lei impede que o Minist&eacute;rio P&uacute;blico Eleitoral use de recurso no mesmo sentido.",s&oacute; pode ser usado pelo Minist&eacute;rio P&uacute;blico Eleitoral e pelos Partidos Pol&iacute;ticos.,"deve ser processado independentemente do Minist&eacute;rio P&uacute;blico Eleitoral, que atua apenas at&eacute; a proclama&ccedil;&atilde;o dos resultados das urnas.",FCC,B,Direito Eleitoral,Recursos,,
8053,Promotor de Justiça,2002,"Muitas s&atilde;o as condi&ccedil;&otilde;es de elegibilidade que devem ser preenchidas para a participa&ccedil;&atilde;o pol&iacute;tica ativa e passiva. Rinaldo &eacute; oficial da Pol&iacute;cia Militar do Estado e conta mais de dez anos de servi&ccedil;o. Resolveu ser candidato a Deputado Estadual. Nesse caso, ele &eacute;","eleg&iacute;vel e, se eleito, passar&aacute; automaticamente, no ato da diploma&ccedil;&atilde;o, para a inatividade.","ineleg&iacute;vel, porque os policiais militares estaduais s&atilde;o inalist&aacute;veis.","eleg&iacute;vel e, se eleito, dever&aacute; permanecer afastado de suas fun&ccedil;&otilde;es at&eacute; o t&eacute;rmino do mandato.","ineleg&iacute;vel, visto que o militar s&oacute; pode ser candidato a cargo eletivo ap&oacute;s vinte anos de servi&ccedil;o.",eleg&iacute;vel e s&oacute; ser&aacute; afastado de suas fun&ccedil;&otilde;es se o requerer e n&atilde;o houver compatibilidade de hor&aacute;rios.,FCC,A,Direito Eleitoral,Elegibilidade,,
8054,Promotor de Justiça,2002,"A distribui&ccedil;&atilde;o de folhetos, volantes e outros impressos, que devem ser editados sob a responsabilidade do partido, coliga&ccedil;&atilde;o ou candidato, para veicula&ccedil;&atilde;o de propaganda eleitoral,",depende tanto da obten&ccedil;&atilde;o de licen&ccedil;a municipal como da autoriza&ccedil;&atilde;o pr&eacute;via da Justi&ccedil;a Eleitoral.,"depende de autoriza&ccedil;&atilde;o pr&eacute;via da Justi&ccedil;a Eleitoral, mas independe de licen&ccedil;a municipal.","depende da obten&ccedil;&atilde;o de licen&ccedil;a municipal onde se der a distribui&ccedil;&atilde;o, mas independe de autoriza&ccedil;&atilde;o de Justi&ccedil;a Eleitoral.",independe da obten&ccedil;&atilde;o de licen&ccedil;a municipal e de autoriza&ccedil;&atilde;o da Justi&ccedil;a Eleitoral.,"independe de qualquer autoriza&ccedil;&atilde;o ou licen&ccedil;a, mas o material a ser veiculado deve ser depositado no Cart&oacute;rio Eleitoral 24 horas antes da distribui&ccedil;&atilde;o.",FCC,D,Direito Eleitoral,Propaganda Partidária,Propaganda Eleitoral,
8055,Promotor de Justiça,2002,"Quanto aos programas que s&atilde;o utilizados nas urnas eletr&ocirc;nicas para o processo de vota&ccedil;&atilde;o e apura&ccedil;&atilde;o das elei&ccedil;&otilde;es, observe os seguintes itens:<br/><br/>I. programas-fonte; <br/>II. sistema aplicativo; <br/>III. chaves eletr&ocirc;nicas privadas; <br/>IV. programas-execut&aacute;veis; <br/>V. senhas eletr&ocirc;nicas de acesso; <br/>VI. sistema de seguran&ccedil;a; <br/>VII. bibliotecas especiais.<br/><br/>Buscando aperfei&ccedil;oar o processo eleitoral mediante transpar&ecirc;ncia, permanecem no sigilo da Justi&ccedil;a Eleitoral, n&atilde;o devendo ser apresentados para an&aacute;lise dos partidos e coliga&ccedil;&otilde;es, APENAS os itens <br/>",I e IV.,II e VI.,III e V.,III e VII.,V e VI.,FCC,C,Direito Eleitoral,sistema eletrônico de votação,,
8056,Promotor de Justiça,2002,"Para dois crimes eleitorais diversos, est&atilde;o cominadas as penas de &quot;reclus&atilde;o at&eacute; 5 anos&quot; e de &quot;deten&ccedil;&atilde;o at&eacute; seis meses&quot;. As penas m&iacute;nimas, nesses dois casos, entendese que devam ser de, respectivamente,",nove meses de reclus&atilde;o e vinte dias de deten&ccedil;&atilde;o.,seis meses de reclus&atilde;o e dez dias de deten&ccedil;&atilde;o.,tr&ecirc;s meses de reclus&atilde;o e cinco dias de deten&ccedil;&atilde;o.,dois anos de reclus&atilde;o e trinta dias de deten&ccedil;&atilde;o.,um ano de reclus&atilde;o e quinze dias de deten&ccedil;&atilde;o.,FCC,E,Direito Eleitoral,Crimes Eleitorais,,
8057,Promotor de Justiça,2002,"A senten&ccedil;a na a&ccedil;&atilde;o civil p&uacute;blica, de que cuida a Lei no 7.347/85, cujo objeto sejam os bens de valor art&iacute;stico, hist&oacute;rico, tur&iacute;stico e paisag&iacute;stico, far&aacute; coisa julgada <i>erga omnes </i>nos casos de",improced&ecirc;ncia por insufici&ecirc;ncia de provas.,improced&ecirc;ncia e nos limites da compet&ecirc;ncia do &oacute;rg&atilde;o prolator.,proced&ecirc;ncia e nos limites da compet&ecirc;ncia do &oacute;rg&atilde;o territorial do &oacute;rg&atilde;o prolator.,extin&ccedil;&atilde;o do processo por ilegitimidade de parte.,falta de condi&ccedil;&otilde;es da a&ccedil;&atilde;o.,FCC,C,Direito Processual Civil,Ação Civil Pública,,
8058,Promotor de Justiça,2002,"Os interesses difusos a que se refere a Lei no 7.347/85 (A&ccedil;&atilde;o Civil P&uacute;blica), t&ecirc;m como caracter&iacute;sticas",o interesse coletivo e v&iacute;nculo jur&iacute;dico entre os interessados e pessoas facilmente identific&aacute;veis.,"a aus&ecirc;ncia de v&iacute;nculo associativo, alcance de uma cadeia substrata de pessoas e v&iacute;nculos f&aacute;ticos entre os titulares dos interesses.",o interesse comum e liame entre as pessoas interessadas e prejudicados determin&aacute;veis.,o interesse coletivo e divis&iacute;vel e direito id&ecirc;ntico dos titulares.,o interesse comum e divis&iacute;vel e titulares indeterminados.,FCC,B,Direito Processual Civil,Ação Civil Pública,,
8059,Promotor de Justiça,2002,"O nosso ordenamento jur&iacute;dico admite a responsabilidade penal da pessoa jur&iacute;dica, com previs&atilde;o expressa na",Constitui&ccedil;&atilde;o Federal de 1988 e Lei dos Crimes Ambientais (Lei no 9.605/98).,Lei de Fal&ecirc;ncias (Dec. 7.661/45) e Lei que define os Crimes contra a Ordem Econ&ocirc;mica (Lei no 8.176/91).,Constitui&ccedil;&atilde;o Federal de 1988 e Lei que define dos Crimes contra a Ordem Tribut&aacute;ria (Lei no 8.137/90).,Lei dos Crimes contra a Ordem Econ&ocirc;mica (Lei no 8.176/91) e Lei dos Crimes contra a Ordem Tribut&aacute;ria (Lei no 8.137/90).,Lei dos Crimes contra a Ordem Tribut&aacute;ria (Lei no 8.137/90) e Lei dos Crimes Ambientais (Lei no 9.605/98).,FCC,A,Direito Constitucional,Ordem Social – Meio ambiente,,
8060,Promotor de Justiça,2002,"Nos crimes ambientais de menor potencial ofensivo, de que trata a Lei no 9.605/98, para que seja feita a proposta de aplica&ccedil;&atilde;o imediata de pena restritiva de direitos ou multa &eacute; necess&aacute;rio que",n&atilde;o tenha ocorrido representa&ccedil;&atilde;o do ofendido ou de seu representante legal.,se apresente comprova&ccedil;&atilde;o de laudo de constata&ccedil;&atilde;o da repara&ccedil;&atilde;o do dano.,a comprova&ccedil;&atilde;o do dano seja reduzida a escrito e homologada pelo juiz.,haja pr&eacute;via composi&ccedil;&atilde;o do dano ambiental ou prova da impossibilidade.,o autor do dano n&atilde;o tenha sido condenado pela pr&aacute;tica de crime ou contraven&ccedil;&atilde;o ambiental,FCC,D,Direito Ambiental,Lei nº 9.605-1998 - Lei dos Crimes Ambientais,,
8061,Promotor de Justiça,2002,"Dentre outras, s&atilde;o modalidades de san&ccedil;&otilde;es administrativas ambientais previstas na Lei no 9.605/98, que disp&otilde;e sobre essa mat&eacute;ria,",o custeio de programas e de projetos ambientais e a manuten&ccedil;&atilde;o de espa&ccedil;os p&uacute;blicos.,a interdi&ccedil;&atilde;o tempor&aacute;ria de direitos e a presta&ccedil;&atilde;o pecuni&aacute;ria.,a suspens&atilde;o parcial ou total de atividades e a restritiva de direitos.,a execu&ccedil;&atilde;o de obras e recupera&ccedil;&atilde;o de &aacute;reas degradadas.,a manuten&ccedil;&atilde;o de espa&ccedil;os p&uacute;blicos e contribui&ccedil;&atilde;o a entidades ambientais.,FCC,C,Direito Ambiental,Lei nº 9.605-1998 - Lei dos Crimes Ambientais,,
8062,Promotor de Justiça,2002,"O compromisso de ajustamento de conduta, institu&iacute;do pela Lei no 8.078/90 (C&oacute;digo de Defesa do Consumidor) e previsto na Lei no 7.347/85 (Lei da A&ccedil;&atilde;o Civil P&uacute;blica), pode ser obtido",pelos legitimados para a propositura da a&ccedil;&atilde;o civil p&uacute;blica e o Juiz de Direito.,por qualquer legitimado para o ajuizamento da a&ccedil;&atilde;o civil p&uacute;blica e o Minist&eacute;rio P&uacute;blico.,pelo Minist&eacute;rio P&uacute;blico de primeiro grau e Juiz de Direito.,pelo Juiz de Direito ou Tribunal e organiza&ccedil;&otilde;es n&atilde;o governamentais (ONGs).,pelo Minist&eacute;rio P&uacute;blico e qualquer legitimado para o ajuizamento da a&ccedil;&atilde;o civil p&uacute;blica que ostente a qualidade de &oacute;rg&atilde;o p&uacute;blico.,FCC,E,Direito Civil,Direito do Consumidor,Lei nº 7.347-1985 - Ação civil pública,
8063,Promotor de Justiça,2002,"Nas a&ccedil;&otilde;es coletivas de que trata o C&oacute;digo de Defesa do Consumidor (Lei no 8.078/90), a senten&ccedil;a far&aacute; coisa julgada","<i>erga omnes</i>, exceto se o pedido for julgado improcedente por insufici&ecirc;ncia de provas, hip&oacute;tese em que qualquer legitimado poder&aacute; intentar outra a&ccedil;&atilde;o, com id&ecirc;ntico fundamento, valendo-se de prova, na hip&oacute;tese de interesses ou direitos difusos.","<i>erga omnes</i> apenas no caso de proced&ecirc;ncia do pedido, para beneficiar todas as v&iacute;timas e seus sucessores, na hip&oacute;tese de interesses ou direitos difusos.","<i>ultra partes</i>, exceto se o pedido for julgado improcedente por insufici&ecirc;ncia de provas, hip&oacute;tese em que qualquer legitimado poder&aacute; intentar outra a&ccedil;&atilde;o, com id&ecirc;ntico fundamento, valendo-se de nova prova, na hip&oacute;tese de interesses ou direitos coletivos.","<i>erga omnes</i>, mas limitadamente ao grupo, categoria ou classe, salvo improced&ecirc;ncia por insufici&ecirc;ncia de provas, quando se tratar de interesses ou direitos coletivos.","<i>ultra partes</i>, mas limitadamente ao grupo, categoria ou classe, salvo improced&ecirc;ncia por insufici&ecirc;ncia de provas, no caso de interesses individuais homog&ecirc;neos.",FCC,A,Direito do Consumidor,Defesa do Consumidor Em Juízo,,
8064,Promotor de Justiça,2002,"A Lei no 8.429/92 reprime os atos de improbidade administrativa nas modalidades: enriquecimento il&iacute;cito, preju&iacute;zo ao er&aacute;rio e atentado aos princ&iacute;pios da Administra&ccedil;&atilde;o P&uacute;blica. Entre outros, &eacute; ato que importa em les&atilde;o ao er&aacute;rio,","revelar ou permitir que chegue ao conhecimento de terceiro, antes da respectiva divulga&ccedil;&atilde;o oficial, teor de medida pol&iacute;tica ou econ&ocirc;mica capaz de afetar o pre&ccedil;o de mercadoria, bem ou servi&ccedil;o.",deixar de prestar contas quando esteja obrigado a faz&ecirc;-lo.,frustrar a licitude de processo licitat&oacute;rio ou dispens&aacute;- lo indevidamente.,"utilizar, em obra ou servi&ccedil;o particular, ve&iacute;culos ou material de qualquer natureza.",receber vantagem econ&ocirc;mica para fazer declara&ccedil;&atilde;o falsa sobre medi&ccedil;&atilde;o ou avalia&ccedil;&atilde;o em obras p&uacute;blicas ou qualquer outro servi&ccedil;o.,FCC,C,Direito Administrativo,Improbidade Administrativa,,
8065,Promotor de Justiça,2002,"Os atos dos agentes p&uacute;blicos que violam os princ&iacute;pios gerais da administra&ccedil;&atilde;o p&uacute;blica, tais como moralidade, impessoalidade, economicidade e razoabilidade, ainda que n&atilde;o acarretem dano ao er&aacute;rio ou que n&atilde;o importem em enriquecimento il&iacute;cito, mas segundo a Lei no 8.429/92, s&atilde;o considerados, dentre outros, como de improbidade quando","aceitar emprego, comiss&atilde;o ou exercer atividade de consultoria ou assessoramento para pessoa f&iacute;sica ou jur&iacute;dica que tenha interesse suscet&iacute;vel de ser atingido ou amparado por a&ccedil;&atilde;o ou omiss&atilde;o decorrente das atribui&ccedil;&otilde;es do agente p&uacute;blico, durante a atividade.","permitir, facilitar ou concorrer para que terceiro se enrique&ccedil;a ilicitamente.","agir negligentemente na arrecada&ccedil;&atilde;o de tributo ou renda, bem como no que diz respeito a conserva&ccedil;&atilde;o do patrim&ocirc;nio p&uacute;blico.",praticados visando fim proibido em lei ou regulamento ou diverso daquele previsto na regra de compet&ecirc;ncia.,"adquirir, no exerc&iacute;cio de fun&ccedil;&atilde;o p&uacute;blica, bens cujo valor seja desproporcional &agrave; evolu&ccedil;&atilde;o do patrim&ocirc;nio ou &agrave; renda do agente p&uacute;blico.",FCC,D,Direito Administrativo,Improbidade Administrativa,,
8066,Promotor de Justiça,2002,"&Eacute; medida aplic&aacute;vel aos pais ou respons&aacute;veis do menor infrator prevista no Estatuto da Crian&ccedil;a e do Adolescente, dentre outras,","inclus&atilde;o em programa comunit&aacute;rio ou oficial de aux&iacute;lio &agrave; fam&iacute;lia, &agrave; crian&ccedil;a e ao adolescente.","orienta&ccedil;&atilde;o, apoio e acompanhamento tempor&aacute;rios.",obriga&ccedil;&atilde;o de reparar o dano.,presta&ccedil;&atilde;o de servi&ccedil;os &agrave; comunidade.,o encaminhamento a programa oficial ou comunit&aacute;rio de prote&ccedil;&atilde;o &agrave; fam&iacute;lia.,FCC,E,Direito da Criança e do Adolescente,,,
8067,Promotor de Justiça,2002,"A ado&ccedil;&atilde;o, de crian&ccedil;a e de adolescente, prevista no Estatuto da Crian&ccedil;a e do Adolescente, exige que",o adotando tenha no m&aacute;ximo 21 anos e que o adotante seja casado.,o adotando tenha no m&aacute;ximo 18 anos de idade na data do pedido e que o adotante seja maior de 21 anos.,o adotante seja 16 anos mais velho que o adotado e que seja casado.,"haja o consentimento do adotando, se maior de 12 anos de idade e que o adotante seja maior de 21 anos.",o adotado seja maior de 18 anos e o adotante seja 16 anos mais velho.,FCC,B,Direito da Criança e do Adolescente,,,
8068,Promotor de Justiça,2002,O procedimento para a perda ou a suspens&atilde;o do p&aacute;trio poder ter&aacute; in&iacute;cio por provoca&ccedil;&atilde;o,do Minist&eacute;rio P&uacute;blico e do Juiz da Inf&acirc;ncia e da Juventude.,do pretendente da tutela e do Juiz da Inf&acirc;ncia e da Juventude.,do Minist&eacute;rio P&uacute;blico e do pretendente da tutela ou ado&ccedil;&atilde;o.,exclusivamente do Minist&eacute;rio P&uacute;blico.,do Juiz da Inf&acirc;ncia e da Juventude e do Conselho Tutelar.,FCC,C,Direito Civil,Direito de Família,,
8069,Promotor de Justiça,2002,"Em caso de adolescente apreendido em flagrante pela pr&aacute;tica de ato infracional cometido mediante viol&ecirc;ncia ou grave amea&ccedil;a, dever&aacute; a autoridade policial, entre outras medidas,","elaborar o auto de apreens&atilde;o ou de flagrante, de acordo com a sua convic&ccedil;&atilde;o e o que for melhor para o adolescente.",lavrar o auto de pris&atilde;o em flagrante com assist&ecirc;ncia do Conselho Tutelar.,"elaborar boletim de ocorr&ecirc;ncia circunstanciado, levando em considera&ccedil;&atilde;o que adolescente n&atilde;o comete crime.","lavrar o auto de pris&atilde;o em flagrante, somente no caso em que se verificar a reincid&ecirc;ncia.","lavrar o auto de apreens&atilde;o, ouvindo as testemunhas e o adolescente.",FCC,E,Direito Processual Penal,Estatuto da Criança e do Adolescente,,
8070,Promotor de Justiça,2002,"No que concerne &agrave; guarda prevista no Estatuto da Crian&ccedil;a e do Adolescente, &eacute; correto afirmar que",poder&aacute; ser deferida fora dos casos de tutela e ado&ccedil;&atilde;o para atender a situa&ccedil;&otilde;es peculiares.,"se destina a regularizar a posse de fato, podendo ser deferida, liminar ou incidentalmente, nos procedimentos de tutela e ado&ccedil;&atilde;o, inclusive por estrangeiros.","obriga &agrave; presta&ccedil;&atilde;o de assist&ecirc;ncia material, moral e educacional &agrave; crian&ccedil;a ou adolescente, conferindo a seu detentor o direito de opor-se a terceiros, exceto os pais.","n&atilde;o confere &agrave; crian&ccedil;a ou adolescente a condi&ccedil;&atilde;o de dependente, para todos os fins e efeitos de direito.","implica pr&eacute;via suspens&atilde;o ou destitui&ccedil;&atilde;o do p&aacute;trio poder, seja essa guarda de car&aacute;ter provis&oacute;rio ou permanente.",FCC,A,Direito da Criança e do Adolescente,,,
