Codigo,Cargo,Ano,Pergunta,Opcao1,Opcao2,Opcao3,Opcao4,Opcao5,Organizadora,Gabarito,Materia,Assunto1,Assunto2,Assunto3
8050,Promotor de Justiça,2002,"Em sede de servi&ccedil;os p&uacute;blicos, considere as proposi&ccedil;&otilde;es abaixo:<br/><br/>I. Os servi&ccedil;os p&uacute;blicos que atendem toda a popula&ccedil;&atilde;o administrada, sem objetivar usu&aacute;rios determinados, denominam-se gerais e tamb&eacute;m divis&iacute;veis.<br/>II. A retomada do servi&ccedil;o, antes de conclu&iacute;do o prazo da concess&atilde;o, em decorr&ecirc;ncia de rescis&atilde;o unilateral do contrato, caracteriza a encampa&ccedil;&atilde;o.<br/>III. O princ&iacute;pio que obriga a Administra&ccedil;&atilde;o P&uacute;blica a oferecer aos usu&aacute;rios de seus servi&ccedil;os um bom tratamento, exigindo-se de quem presta esse servi&ccedil;o a urbanidade, sem o desd&eacute;m daquele que o oferece, &eacute; conhecido por modicidade.<br/>IV. A incorpora&ccedil;&atilde;o dos bens da concession&aacute;ria ao patrim&ocirc;nio do concedente, ao cabo da concess&atilde;o, seja qual for a hip&oacute;tese de extin&ccedil;&atilde;o, diz respeito &agrave; revers&atilde;o.<br/><br/>Diante disso, APENAS s&atilde;o corretos os itens <br/>","I, II e III.","II, III e IV.",I e III.,II e IV.,I e IV.,FCC,D,Direito Administrativo,Serviços Públicos,,
8051,Promotor de Justiça,2002,"Considerando a exterioriza&ccedil;&atilde;o dos atos administrativos, existem f&oacute;rmulas<br/><br/>I. com que os agentes p&uacute;blicos procedem as necess&aacute;rias comunica&ccedil;&otilde;es de car&aacute;ter administrativo ou social;<br/>II. segundo as quais os chefes do Poder Executivo veiculam atos administrativos de suas respectivas compet&ecirc;ncias;<br/>III. de que se valem os &oacute;rg&atilde;os colegiados para manifestar suas delibera&ccedil;&otilde;es em assuntos da respectiva compet&ecirc;ncia ou para dispor sobre seu funcionamento.<br/><br/>Esses casos, dizem respeito, respectivamente,<br/>","aos correios eletr&ocirc;nicos <i>(e-mail) </i>oficiais, &agrave;s circulares e &agrave;s s&uacute;mulas.","&agrave;s intima&ccedil;&otilde;es, &agrave;s portarias e aos decretos legislativos.","&agrave;s notifica&ccedil;&otilde;es, aos regimentos e aos regulamentos.","aos avisos, &agrave;s medidas provis&oacute;rias e &agrave;s instru&ccedil;&otilde;es normativas.","aos of&iacute;cios, aos decretos e &agrave;s resolu&ccedil;&otilde;es.",FCC,E,Direito Administrativo,Atos Administrativos,,
8052,Promotor de Justiça,2002,"Em elei&ccedil;&atilde;o para prefeito, um candidato derrotado recorreu contra a diploma&ccedil;&atilde;o do candidato eleito, alegando abuso do poder econ&ocirc;mico. Esse recurso","&eacute; de iniciativa de Partido Pol&iacute;tico ou candidato concorrente, nunca do Minist&eacute;rio P&uacute;blico Eleitoral.",n&atilde;o impede a atua&ccedil;&atilde;o do Minist&eacute;rio P&uacute;blico Eleitoral no mesmo sentido.,"deve ser &uacute;nico, raz&atilde;o pela qual a lei impede que o Minist&eacute;rio P&uacute;blico Eleitoral use de recurso no mesmo sentido.",s&oacute; pode ser usado pelo Minist&eacute;rio P&uacute;blico Eleitoral e pelos Partidos Pol&iacute;ticos.,"deve ser processado independentemente do Minist&eacute;rio P&uacute;blico Eleitoral, que atua apenas at&eacute; a proclama&ccedil;&atilde;o dos resultados das urnas.",FCC,B,Direito Eleitoral,Recursos,,
8053,Promotor de Justiça,2002,"Muitas s&atilde;o as condi&ccedil;&otilde;es de elegibilidade que devem ser preenchidas para a participa&ccedil;&atilde;o pol&iacute;tica ativa e passiva. Rinaldo &eacute; oficial da Pol&iacute;cia Militar do Estado e conta mais de dez anos de servi&ccedil;o. Resolveu ser candidato a Deputado Estadual. Nesse caso, ele &eacute;","eleg&iacute;vel e, se eleito, passar&aacute; automaticamente, no ato da diploma&ccedil;&atilde;o, para a inatividade.","ineleg&iacute;vel, porque os policiais militares estaduais s&atilde;o inalist&aacute;veis.","eleg&iacute;vel e, se eleito, dever&aacute; permanecer afastado de suas fun&ccedil;&otilde;es at&eacute; o t&eacute;rmino do mandato.","ineleg&iacute;vel, visto que o militar s&oacute; pode ser candidato a cargo eletivo ap&oacute;s vinte anos de servi&ccedil;o.",eleg&iacute;vel e s&oacute; ser&aacute; afastado de suas fun&ccedil;&otilde;es se o requerer e n&atilde;o houver compatibilidade de hor&aacute;rios.,FCC,A,Direito Eleitoral,Elegibilidade,,
8054,Promotor de Justiça,2002,"A distribui&ccedil;&atilde;o de folhetos, volantes e outros impressos, que devem ser editados sob a responsabilidade do partido, coliga&ccedil;&atilde;o ou candidato, para veicula&ccedil;&atilde;o de propaganda eleitoral,",depende tanto da obten&ccedil;&atilde;o de licen&ccedil;a municipal como da autoriza&ccedil;&atilde;o pr&eacute;via da Justi&ccedil;a Eleitoral.,"depende de autoriza&ccedil;&atilde;o pr&eacute;via da Justi&ccedil;a Eleitoral, mas independe de licen&ccedil;a municipal.","depende da obten&ccedil;&atilde;o de licen&ccedil;a municipal onde se der a distribui&ccedil;&atilde;o, mas independe de autoriza&ccedil;&atilde;o de Justi&ccedil;a Eleitoral.",independe da obten&ccedil;&atilde;o de licen&ccedil;a municipal e de autoriza&ccedil;&atilde;o da Justi&ccedil;a Eleitoral.,"independe de qualquer autoriza&ccedil;&atilde;o ou licen&ccedil;a, mas o material a ser veiculado deve ser depositado no Cart&oacute;rio Eleitoral 24 horas antes da distribui&ccedil;&atilde;o.",FCC,D,Direito Eleitoral,Propaganda Partidária,Propaganda Eleitoral,
8055,Promotor de Justiça,2002,"Quanto aos programas que s&atilde;o utilizados nas urnas eletr&ocirc;nicas para o processo de vota&ccedil;&atilde;o e apura&ccedil;&atilde;o das elei&ccedil;&otilde;es, observe os seguintes itens:<br/><br/>I. programas-fonte; <br/>II. sistema aplicativo; <br/>III. chaves eletr&ocirc;nicas privadas; <br/>IV. programas-execut&aacute;veis; <br/>V. senhas eletr&ocirc;nicas de acesso; <br/>VI. sistema de seguran&ccedil;a; <br/>VII. bibliotecas especiais.<br/><br/>Buscando aperfei&ccedil;oar o processo eleitoral mediante transpar&ecirc;ncia, permanecem no sigilo da Justi&ccedil;a Eleitoral, n&atilde;o devendo ser apresentados para an&aacute;lise dos partidos e coliga&ccedil;&otilde;es, APENAS os itens <br/>",I e IV.,II e VI.,III e V.,III e VII.,V e VI.,FCC,C,Direito Eleitoral,sistema eletrônico de votação,,
8056,Promotor de Justiça,2002,"Para dois crimes eleitorais diversos, est&atilde;o cominadas as penas de &quot;reclus&atilde;o at&eacute; 5 anos&quot; e de &quot;deten&ccedil;&atilde;o at&eacute; seis meses&quot;. As penas m&iacute;nimas, nesses dois casos, entendese que devam ser de, respectivamente,",nove meses de reclus&atilde;o e vinte dias de deten&ccedil;&atilde;o.,seis meses de reclus&atilde;o e dez dias de deten&ccedil;&atilde;o.,tr&ecirc;s meses de reclus&atilde;o e cinco dias de deten&ccedil;&atilde;o.,dois anos de reclus&atilde;o e trinta dias de deten&ccedil;&atilde;o.,um ano de reclus&atilde;o e quinze dias de deten&ccedil;&atilde;o.,FCC,E,Direito Eleitoral,Crimes Eleitorais,,
8057,Promotor de Justiça,2002,"A senten&ccedil;a na a&ccedil;&atilde;o civil p&uacute;blica, de que cuida a Lei no 7.347/85, cujo objeto sejam os bens de valor art&iacute;stico, hist&oacute;rico, tur&iacute;stico e paisag&iacute;stico, far&aacute; coisa julgada <i>erga omnes </i>nos casos de",improced&ecirc;ncia por insufici&ecirc;ncia de provas.,improced&ecirc;ncia e nos limites da compet&ecirc;ncia do &oacute;rg&atilde;o prolator.,proced&ecirc;ncia e nos limites da compet&ecirc;ncia do &oacute;rg&atilde;o territorial do &oacute;rg&atilde;o prolator.,extin&ccedil;&atilde;o do processo por ilegitimidade de parte.,falta de condi&ccedil;&otilde;es da a&ccedil;&atilde;o.,FCC,C,Direito Processual Civil,Ação Civil Pública,,
8058,Promotor de Justiça,2002,"Os interesses difusos a que se refere a Lei no 7.347/85 (A&ccedil;&atilde;o Civil P&uacute;blica), t&ecirc;m como caracter&iacute;sticas",o interesse coletivo e v&iacute;nculo jur&iacute;dico entre os interessados e pessoas facilmente identific&aacute;veis.,"a aus&ecirc;ncia de v&iacute;nculo associativo, alcance de uma cadeia substrata de pessoas e v&iacute;nculos f&aacute;ticos entre os titulares dos interesses.",o interesse comum e liame entre as pessoas interessadas e prejudicados determin&aacute;veis.,o interesse coletivo e divis&iacute;vel e direito id&ecirc;ntico dos titulares.,o interesse comum e divis&iacute;vel e titulares indeterminados.,FCC,B,Direito Processual Civil,Ação Civil Pública,,
8059,Promotor de Justiça,2002,"O nosso ordenamento jur&iacute;dico admite a responsabilidade penal da pessoa jur&iacute;dica, com previs&atilde;o expressa na",Constitui&ccedil;&atilde;o Federal de 1988 e Lei dos Crimes Ambientais (Lei no 9.605/98).,Lei de Fal&ecirc;ncias (Dec. 7.661/45) e Lei que define os Crimes contra a Ordem Econ&ocirc;mica (Lei no 8.176/91).,Constitui&ccedil;&atilde;o Federal de 1988 e Lei que define dos Crimes contra a Ordem Tribut&aacute;ria (Lei no 8.137/90).,Lei dos Crimes contra a Ordem Econ&ocirc;mica (Lei no 8.176/91) e Lei dos Crimes contra a Ordem Tribut&aacute;ria (Lei no 8.137/90).,Lei dos Crimes contra a Ordem Tribut&aacute;ria (Lei no 8.137/90) e Lei dos Crimes Ambientais (Lei no 9.605/98).,FCC,A,Direito Constitucional,Ordem Social – Meio ambiente,,
8060,Promotor de Justiça,2002,"Nos crimes ambientais de menor potencial ofensivo, de que trata a Lei no 9.605/98, para que seja feita a proposta de aplica&ccedil;&atilde;o imediata de pena restritiva de direitos ou multa &eacute; necess&aacute;rio que",n&atilde;o tenha ocorrido representa&ccedil;&atilde;o do ofendido ou de seu representante legal.,se apresente comprova&ccedil;&atilde;o de laudo de constata&ccedil;&atilde;o da repara&ccedil;&atilde;o do dano.,a comprova&ccedil;&atilde;o do dano seja reduzida a escrito e homologada pelo juiz.,haja pr&eacute;via composi&ccedil;&atilde;o do dano ambiental ou prova da impossibilidade.,o autor do dano n&atilde;o tenha sido condenado pela pr&aacute;tica de crime ou contraven&ccedil;&atilde;o ambiental,FCC,D,Direito Ambiental,Lei nº 9.605-1998 - Lei dos Crimes Ambientais,,
8061,Promotor de Justiça,2002,"Dentre outras, s&atilde;o modalidades de san&ccedil;&otilde;es administrativas ambientais previstas na Lei no 9.605/98, que disp&otilde;e sobre essa mat&eacute;ria,",o custeio de programas e de projetos ambientais e a manuten&ccedil;&atilde;o de espa&ccedil;os p&uacute;blicos.,a interdi&ccedil;&atilde;o tempor&aacute;ria de direitos e a presta&ccedil;&atilde;o pecuni&aacute;ria.,a suspens&atilde;o parcial ou total de atividades e a restritiva de direitos.,a execu&ccedil;&atilde;o de obras e recupera&ccedil;&atilde;o de &aacute;reas degradadas.,a manuten&ccedil;&atilde;o de espa&ccedil;os p&uacute;blicos e contribui&ccedil;&atilde;o a entidades ambientais.,FCC,C,Direito Ambiental,Lei nº 9.605-1998 - Lei dos Crimes Ambientais,,
8062,Promotor de Justiça,2002,"O compromisso de ajustamento de conduta, institu&iacute;do pela Lei no 8.078/90 (C&oacute;digo de Defesa do Consumidor) e previsto na Lei no 7.347/85 (Lei da A&ccedil;&atilde;o Civil P&uacute;blica), pode ser obtido",pelos legitimados para a propositura da a&ccedil;&atilde;o civil p&uacute;blica e o Juiz de Direito.,por qualquer legitimado para o ajuizamento da a&ccedil;&atilde;o civil p&uacute;blica e o Minist&eacute;rio P&uacute;blico.,pelo Minist&eacute;rio P&uacute;blico de primeiro grau e Juiz de Direito.,pelo Juiz de Direito ou Tribunal e organiza&ccedil;&otilde;es n&atilde;o governamentais (ONGs).,pelo Minist&eacute;rio P&uacute;blico e qualquer legitimado para o ajuizamento da a&ccedil;&atilde;o civil p&uacute;blica que ostente a qualidade de &oacute;rg&atilde;o p&uacute;blico.,FCC,E,Direito Civil,Direito do Consumidor,Lei nº 7.347-1985 - Ação civil pública,
8063,Promotor de Justiça,2002,"Nas a&ccedil;&otilde;es coletivas de que trata o C&oacute;digo de Defesa do Consumidor (Lei no 8.078/90), a senten&ccedil;a far&aacute; coisa julgada","<i>erga omnes</i>, exceto se o pedido for julgado improcedente por insufici&ecirc;ncia de provas, hip&oacute;tese em que qualquer legitimado poder&aacute; intentar outra a&ccedil;&atilde;o, com id&ecirc;ntico fundamento, valendo-se de prova, na hip&oacute;tese de interesses ou direitos difusos.","<i>erga omnes</i> apenas no caso de proced&ecirc;ncia do pedido, para beneficiar todas as v&iacute;timas e seus sucessores, na hip&oacute;tese de interesses ou direitos difusos.","<i>ultra partes</i>, exceto se o pedido for julgado improcedente por insufici&ecirc;ncia de provas, hip&oacute;tese em que qualquer legitimado poder&aacute; intentar outra a&ccedil;&atilde;o, com id&ecirc;ntico fundamento, valendo-se de nova prova, na hip&oacute;tese de interesses ou direitos coletivos.","<i>erga omnes</i>, mas limitadamente ao grupo, categoria ou classe, salvo improced&ecirc;ncia por insufici&ecirc;ncia de provas, quando se tratar de interesses ou direitos coletivos.","<i>ultra partes</i>, mas limitadamente ao grupo, categoria ou classe, salvo improced&ecirc;ncia por insufici&ecirc;ncia de provas, no caso de interesses individuais homog&ecirc;neos.",FCC,A,Direito do Consumidor,Defesa do Consumidor Em Juízo,,
8064,Promotor de Justiça,2002,"A Lei no 8.429/92 reprime os atos de improbidade administrativa nas modalidades: enriquecimento il&iacute;cito, preju&iacute;zo ao er&aacute;rio e atentado aos princ&iacute;pios da Administra&ccedil;&atilde;o P&uacute;blica. Entre outros, &eacute; ato que importa em les&atilde;o ao er&aacute;rio,","revelar ou permitir que chegue ao conhecimento de terceiro, antes da respectiva divulga&ccedil;&atilde;o oficial, teor de medida pol&iacute;tica ou econ&ocirc;mica capaz de afetar o pre&ccedil;o de mercadoria, bem ou servi&ccedil;o.",deixar de prestar contas quando esteja obrigado a faz&ecirc;-lo.,frustrar a licitude de processo licitat&oacute;rio ou dispens&aacute;- lo indevidamente.,"utilizar, em obra ou servi&ccedil;o particular, ve&iacute;culos ou material de qualquer natureza.",receber vantagem econ&ocirc;mica para fazer declara&ccedil;&atilde;o falsa sobre medi&ccedil;&atilde;o ou avalia&ccedil;&atilde;o em obras p&uacute;blicas ou qualquer outro servi&ccedil;o.,FCC,C,Direito Administrativo,Improbidade Administrativa,,
8065,Promotor de Justiça,2002,"Os atos dos agentes p&uacute;blicos que violam os princ&iacute;pios gerais da administra&ccedil;&atilde;o p&uacute;blica, tais como moralidade, impessoalidade, economicidade e razoabilidade, ainda que n&atilde;o acarretem dano ao er&aacute;rio ou que n&atilde;o importem em enriquecimento il&iacute;cito, mas segundo a Lei no 8.429/92, s&atilde;o considerados, dentre outros, como de improbidade quando","aceitar emprego, comiss&atilde;o ou exercer atividade de consultoria ou assessoramento para pessoa f&iacute;sica ou jur&iacute;dica que tenha interesse suscet&iacute;vel de ser atingido ou amparado por a&ccedil;&atilde;o ou omiss&atilde;o decorrente das atribui&ccedil;&otilde;es do agente p&uacute;blico, durante a atividade.","permitir, facilitar ou concorrer para que terceiro se enrique&ccedil;a ilicitamente.","agir negligentemente na arrecada&ccedil;&atilde;o de tributo ou renda, bem como no que diz respeito a conserva&ccedil;&atilde;o do patrim&ocirc;nio p&uacute;blico.",praticados visando fim proibido em lei ou regulamento ou diverso daquele previsto na regra de compet&ecirc;ncia.,"adquirir, no exerc&iacute;cio de fun&ccedil;&atilde;o p&uacute;blica, bens cujo valor seja desproporcional &agrave; evolu&ccedil;&atilde;o do patrim&ocirc;nio ou &agrave; renda do agente p&uacute;blico.",FCC,D,Direito Administrativo,Improbidade Administrativa,,
8066,Promotor de Justiça,2002,"&Eacute; medida aplic&aacute;vel aos pais ou respons&aacute;veis do menor infrator prevista no Estatuto da Crian&ccedil;a e do Adolescente, dentre outras,","inclus&atilde;o em programa comunit&aacute;rio ou oficial de aux&iacute;lio &agrave; fam&iacute;lia, &agrave; crian&ccedil;a e ao adolescente.","orienta&ccedil;&atilde;o, apoio e acompanhamento tempor&aacute;rios.",obriga&ccedil;&atilde;o de reparar o dano.,presta&ccedil;&atilde;o de servi&ccedil;os &agrave; comunidade.,o encaminhamento a programa oficial ou comunit&aacute;rio de prote&ccedil;&atilde;o &agrave; fam&iacute;lia.,FCC,E,Direito da Criança e do Adolescente,,,
8067,Promotor de Justiça,2002,"A ado&ccedil;&atilde;o, de crian&ccedil;a e de adolescente, prevista no Estatuto da Crian&ccedil;a e do Adolescente, exige que",o adotando tenha no m&aacute;ximo 21 anos e que o adotante seja casado.,o adotando tenha no m&aacute;ximo 18 anos de idade na data do pedido e que o adotante seja maior de 21 anos.,o adotante seja 16 anos mais velho que o adotado e que seja casado.,"haja o consentimento do adotando, se maior de 12 anos de idade e que o adotante seja maior de 21 anos.",o adotado seja maior de 18 anos e o adotante seja 16 anos mais velho.,FCC,B,Direito da Criança e do Adolescente,,,
8068,Promotor de Justiça,2002,O procedimento para a perda ou a suspens&atilde;o do p&aacute;trio poder ter&aacute; in&iacute;cio por provoca&ccedil;&atilde;o,do Minist&eacute;rio P&uacute;blico e do Juiz da Inf&acirc;ncia e da Juventude.,do pretendente da tutela e do Juiz da Inf&acirc;ncia e da Juventude.,do Minist&eacute;rio P&uacute;blico e do pretendente da tutela ou ado&ccedil;&atilde;o.,exclusivamente do Minist&eacute;rio P&uacute;blico.,do Juiz da Inf&acirc;ncia e da Juventude e do Conselho Tutelar.,FCC,C,Direito Civil,Direito de Família,,
8069,Promotor de Justiça,2002,"Em caso de adolescente apreendido em flagrante pela pr&aacute;tica de ato infracional cometido mediante viol&ecirc;ncia ou grave amea&ccedil;a, dever&aacute; a autoridade policial, entre outras medidas,","elaborar o auto de apreens&atilde;o ou de flagrante, de acordo com a sua convic&ccedil;&atilde;o e o que for melhor para o adolescente.",lavrar o auto de pris&atilde;o em flagrante com assist&ecirc;ncia do Conselho Tutelar.,"elaborar boletim de ocorr&ecirc;ncia circunstanciado, levando em considera&ccedil;&atilde;o que adolescente n&atilde;o comete crime.","lavrar o auto de pris&atilde;o em flagrante, somente no caso em que se verificar a reincid&ecirc;ncia.","lavrar o auto de apreens&atilde;o, ouvindo as testemunhas e o adolescente.",FCC,E,Direito Processual Penal,Estatuto da Criança e do Adolescente,,
8070,Promotor de Justiça,2002,"No que concerne &agrave; guarda prevista no Estatuto da Crian&ccedil;a e do Adolescente, &eacute; correto afirmar que",poder&aacute; ser deferida fora dos casos de tutela e ado&ccedil;&atilde;o para atender a situa&ccedil;&otilde;es peculiares.,"se destina a regularizar a posse de fato, podendo ser deferida, liminar ou incidentalmente, nos procedimentos de tutela e ado&ccedil;&atilde;o, inclusive por estrangeiros.","obriga &agrave; presta&ccedil;&atilde;o de assist&ecirc;ncia material, moral e educacional &agrave; crian&ccedil;a ou adolescente, conferindo a seu detentor o direito de opor-se a terceiros, exceto os pais.","n&atilde;o confere &agrave; crian&ccedil;a ou adolescente a condi&ccedil;&atilde;o de dependente, para todos os fins e efeitos de direito.","implica pr&eacute;via suspens&atilde;o ou destitui&ccedil;&atilde;o do p&aacute;trio poder, seja essa guarda de car&aacute;ter provis&oacute;rio ou permanente.",FCC,A,Direito da Criança e do Adolescente,,,
8071,Promotor de Justiça,2002,"Em conformidade com a respectiva Lei Org&acirc;nica Estadual, o Corregedor Geral do Minist&eacute;rio P&uacute;blico, no Estado de Pernambuco, &eacute; eleito","por todos os integrantes da carreira, exceto os n&atilde;o vital&iacute;cios.",pelo Conselho Superior do Minist&eacute;rio P&uacute;blico.,pelo Col&eacute;gio de Procuradores de Justi&ccedil;a,pelo &oacute;rg&atilde;o Especial do Col&eacute;gio de Procuradores.,"por todos integrantes da carreira, inclusive os n&atilde;o vital&iacute;cios.",FCC,D,Legislação Estadual,Pernambuco - Lei Orgânica Estadual - Ministério Público,,
8072,Promotor de Justiça,2002,"A Lei Org&acirc;nica Estadual pertinente, prev&ecirc; que a decis&atilde;o de processo disciplinar contra Membro do Minist&eacute;rio P&uacute;blico do Estado de Pernambuco, para aplica&ccedil;&atilde;o da pena de suspens&atilde;o &eacute; do",Corregedor Geral do Minist&eacute;rio P&uacute;blico.,Procurador Geral de Justi&ccedil;a.,Conselho Superior do Minist&eacute;rio P&uacute;blico.,Col&eacute;gio de Procuradores de Justi&ccedil;a.,&Oacute;rg&atilde;o Especial do Minist&eacute;rio P&uacute;blico.,FCC,B,Legislação Estadual,Pernambuco - Lei Orgânica Estadual - Ministério Público,,
8076,Técnico Judiciário - Área Administrativa,2002,"<i>... sen&atilde;o no sentido derivado de que <u>seres volitivos impuseram a si mesmos esse conjunto de regras. </u></i>(final do 2o par&aacute;grafo)<br/>O segmento grifado acima est&aacute; reescrito, sem preju&iacute;zo do sentido original, em",a vontade de cada um se manifesta num conjunto de regras impostas por si mesmas.,esse conjunto de regras passa a ter vontade imposta por si mesma.,esse conjunto de regras se imp&otilde;e por si mesmo &agrave;s pessoas.,"as pessoas recebem, por vontade pr&oacute;pria, um conjunto de regras impostas.",pessoas decidem impor a si mesmas esse conjunto de regras.,FCC,E,Português,Significação das palavras,,
8079,Técnico Judiciário - Área Administrativa,2002,<i>Uma pol&iacute;tica que <u>favore&ccedil;a </u>as exporta&ccedil;&otilde;es... </i>(5o par&aacute;grafo)<br/><br/>O uso da forma verbal grifada acima introduz na frase a no&ccedil;&atilde;o de,fato concreto.,hip&oacute;tese.,continuidade.,repeti&ccedil;&atilde;o.,necessidade.,FCC,B,Português,Regência nominal e verbal,,
8084,Técnico Judiciário - Área Administrativa,2002,<u>Ambas </u>as formas verbais grifadas est&atilde;o corretas na frase:,"Agentes econ&ocirc;micos <u>receiavam </u>a instabilidade do mercado e se <u>ateram </u>a poucas transa&ccedil;&otilde;es comerciais, naquele dia.","<u>Advieram </u>alguns preju&iacute;zos para certos candidatos, enquanto outros se <u>beneficiaram </u>com os acordos entre v&aacute;rios partidos pol&iacute;ticos.","Alguns candidatos <u>indisporam-se</u> contra as normas do debate, considerando que <u>dispunham </u>de pouco tempo para falar.",O Tribunal Regional Eleitoral <u>interviu </u>na discuss&atilde;o entre os partidos e <u>manteve </u>a decis&atilde;o de impugnar a candidatura solicitada dias antes.,"Os coordenadores <u>preveram </u>o surgimento de alguns problemas e <u>proporam-se </u>a corrigir os rumos da campanha, para melhorar seu resultado.",FCC,B,Português,Emprego dos tempos e modos verbais,,
8085,Técnico Judiciário - Área Administrativa,2002,A concord&acirc;ncia est&aacute; feita em desrespeito &agrave; norma culta na frase:,"Algumas propostas divulgadas pelos candidatos parecem incompat&iacute;veis com a realidade nacional, faltando-lhes at&eacute; mesmo fundamentos que conven&ccedil;am os eleitores.","Coment&aacute;rios feitos por candidatos produzem resultados muitas vezes nefastos, com graves amea&ccedil;as ao regime democr&aacute;tico no Pa&iacute;s.","Todas as vezes em que houve especula&ccedil;&otilde;es, as exig&ecirc;ncias do mercado se manifestaram concretamente na queda das bolsas e no aumento da cota&ccedil;&atilde;o do d&oacute;lar.","Quando se divulgam certos fatos da vida particular dos candidatos, h&aacute; uma rea&ccedil;&atilde;o, favor&aacute;vel ou n&atilde;o, dos eleitores, o que transparece nas pesquisas.","&Eacute; imprescind&iacute;vel propostas claras dos candidatos aos principais cargos eletivos do Pa&iacute;s, para que todos possam escolher conscientemente aquele que mais se aproximem de seus ideais.",FCC,E,Português,Concordância nominal e verbal,,
8086,Técnico Judiciário - Área Administrativa,2002,"Chegar ao desrespeito ...... propriedade privada, na cidade e no campo, e ...... um eventual n&atilde;o-cumprimento de contratos, pode levar ...... ruptura das institui&ccedil;&otilde;es democr&aacute;ticas vigentes no Pa&iacute;s.<br/><br/>As lacunas da frase acima est&atilde;o corretamente preenchidas por",&agrave; - &agrave; - &agrave;,&agrave; - &agrave; - a,a - &agrave; - a,&agrave; - a - &agrave;,a - a - a,FCC,D,Português,Crase,,
8087,Técnico Judiciário - Área Administrativa,2002,"Uma Reparti&ccedil;&atilde;o P&uacute;blica recebeu 143 microcomputadores e 104 impressoras para distribuir a algumas de suas se&ccedil;&otilde;es. Esses aparelhos ser&atilde;o divididos em lotes, todos com igual quantidade de aparelhos. Se cada lote deve ter um &uacute;nico tipo de aparelho, o menor n&uacute;mero de lotes formados dever&aacute; ser",8.,11.,19.,20.,21.,FCC,C,Raciocínio-Lógico,Regra de três simples e composta,,
8088,Técnico Judiciário - Área Administrativa,2002,"Dois t&eacute;cnicos judici&aacute;rios foram incumbidos de catalogar alguns documentos, que dividiram entre si em partes inversamente proporcionais aos seus respectivos tempos de servi&ccedil;o no cart&oacute;rio da se&ccedil;&atilde;o onde trabalham. Se o que trabalha h&aacute; 12 anos dever&aacute; catalogar 36 documentos e o outro trabalha h&aacute; 9 anos, ent&atilde;o o total de documentos que ambos dever&atilde;o catalogar &eacute;",76.,84.,88.,94.,96.,FCC,B,Raciocínio-Lógico,Regra de três simples e composta,Razão e proporção,
8089,Técnico Judiciário - Área Administrativa,2002,"Uma impressora tem capacidade para imprimir 14 p&aacute;ginas por minuto em preto e 10 p&aacute;ginas por minuto em cores. Quanto tempo outra impressora levaria para imprimir um texto com 210 p&aacute;ginas em preto e 26 em cores, se sua capacidade de opera&ccedil;&atilde;o &eacute; igual a 80% da capacidade da primeira?",16 minutos e 45 segundos.,20 minutos.,21 minutos e 25 segundos.,22 minutos.,24 minutos e 30 segundos.,FCC,D,Raciocínio-Lógico,Razão e proporção,,
8090,Técnico Judiciário - Área Administrativa,2002,"Suponha que, em uma elei&ccedil;&atilde;o, apenas dois candidatos concorressem ao cargo de governador. Se um deles obtivesse 48% do total de votos e o outro, 75% do n&uacute;mero de votos recebidos pelo primeiro, ent&atilde;o, do total de votos apurados nessa elei&ccedil;&atilde;o, os votos n&atilde;o recebidos pelos candidatos corresponderiam a",16%.,18%.,20%.,24%.,26%.,FCC,A,Raciocínio-Lógico,Porcentagem,,
8091,Técnico Judiciário - Área Administrativa,2002,"Do total de inscritos em um certo concurso p&uacute;blico, 62,5% eram do sexo feminino. Se foram aprovados 42 homens e este n&uacute;mero corresponde a 8% dos candidatos do sexo masculino, ent&atilde;o o total de pessoas que se inscreveram nesse concurso &eacute;",1 700.,1 680.,1 600.,1 540.,1 400.,FCC,E,Raciocínio-Lógico,Porcentagem,,
8092,Técnico Judiciário - Área Administrativa,2002,"Um capital de R$ 2 500,00 foi aplicado a juro simples e, ao final de 1 ano e 3 meses, o montante produzido era R$ 3 400,00. A taxa mensal dessa aplica&ccedil;&atilde;o foi de","2,5%.","2,4%.","2,2%.","1,8%.","1,5%.",FCC,B,Matemática Financeira,Juros simples,,
8093,Técnico Judiciário - Área Administrativa,2002,"A quantia a ser desembolsada por uma pessoa que utilize certo dia esse servi&ccedil;o, das 12h50min &agrave;s 16h15min, &eacute;","R$ 11,50.","R$ 11,00.","R$ 10,00.","R$ 9,50.","R$ 9,00.",FCC,A,Álgebra,Regra de Três,,
8094,Técnico Judiciário - Área Administrativa,2002,"Um usu&aacute;rio que disp&otilde;e apenas de R$ 20,00, pode utilizar esse servi&ccedil;o por, no m&aacute;ximo,",10 horas.,9 horas.,8 horas.,7 horas.,6 horas.,FCC,D,Álgebra,Regra de Três,,
8095,Técnico Judiciário - Área Administrativa,2002,"Alguns t&eacute;cnicos judici&aacute;rios de certo Cart&oacute;rio Eleitoral combinaram dividir igualmente entre si um total de 84 processos a serem arquivados. Entretanto, no dia em que o servi&ccedil;o deveria ser executado, dois deles faltaram ao trabalho e, assim, coube a cada um dos presentes arquivar 7 processos a mais que o previsto. Quantos processos cada t&eacute;cnico arquivou?",14.,18.,21.,24.,28.,FCC,C,Raciocínio-Lógico,Raciocinio Logico,,
